user_id,category,total_tweets,relevant_tweets,interest_percent,suggested
2147483647,OLD,100,20,20,yes
140172275,OLD,80,5,6.25,no
328541542,animals,81,1,1.23457,no
250487243,animals,81,12,14.8148,yes
334910921,animals,99,15,15.1515,yes
2147483647,OLD,98,8,8.16327,yes
2147483647,OLD,100,2,2,no
496326799,CHILD,68,1,1.47059,no
156288585,OLD,97,1,1.03093,no
2147483647,OLD,100,10,10,yes
270302641,OLD,100,3,3,no
126695637,WOMEN,166,14,8.43373,no
2147483647,WOMEN,51,7,13.7255,yes
2147483647,OLD,35,3,8.57143,yes
592753494,OLD,99,2,2.0202,no
16028084,OLD,96,4,4.16667,no
445041340,WOMEN,13,1,7.69231,no
2147483647,WOMEN,100,11,11,yes
2147483647,OLD,100,7,7,no
2147483647,OLD,89,5,5.61798,no
199006740,OLD,86,15,17.4419,yes
22083763,OLD,86,6,6.97674,no
47096359,animals,199,7,3.51759,no
47096359,OLD,199,6,3.01508,no
67326212,OLD,60,9,15,yes
2147483647,OLD,100,6,6,no
131957155,OLD,200,1,0.5,no
131957155,WOMEN,200,1,0.5,no
426213801,OLD,99,7,7.07071,no
2147483647,OLD,92,33,35.8696,yes
608367193,WOMEN,100,25,25,yes
540421638,animals,93,14,15.0538,yes
2147483647,OLD,81,8,9.87654,yes
155004791,OLD,94,8,8.51064,yes
779004793,OLD,86,2,2.32558,no
135844272,WOMEN,62,3,4.83871,no
2147483647,HEALTH,94,4,4.25532,no
2147483647,OLD,98,9,9.18367,yes
2147483647,WOMEN,100,1,1,no
311465042,OLD,97,4,4.12371,no
2147483647,OLD,100,1,1,no
470844674,WOMEN,87,4,4.5977,no
38224240,CHILD,100,1,1,no
739426880,WOMEN,79,10,12.6582,yes
552963950,OLD,98,9,9.18367,yes
2147483647,OLD,6,1,16.6667,yes
2147483647,WOMEN,46,8,17.3913,yes
2147483647,OLD,75,6,8,yes
1075603999,OLD,24,3,12.5,yes
2147483647,animals,53,10,18.8679,yes
38032035,animals,98,7,7.14286,no
455906263,HEALTH,100,8,8,yes
580336785,OLD,87,3,3.44828,no
2147483647,OLD,100,8,8,yes
385535552,WOMEN,100,7,7,no
846199658,CHILD,100,13,13,yes
1913148542,OLD,95,9,9.47368,yes
1446032120,WOMEN,39,1,2.5641,no
2147483647,animals,65,3,4.61538,no
2147483647,OLD,91,2,2.1978,no
1427869891,OLD,96,5,5.20833,no
2147483647,WOMEN,98,8,8.16327,no
313392337,animals,99,8,8.08081,no
41377511,WOMEN,52,5,9.61539,yes
2147483647,OLD,100,1,1,no
1686045578,animals,99,3,3.0303,no
2147483647,OLD,86,2,2.32558,no
103222382,WOMEN,89,5,5.61798,no
616088008,HEALTH,100,3,3,no
254523525,OLD,90,23,25.5556,yes
2147483647,WOMEN,23,2,8.69565,no
58423818,animals,81,3,3.7037,no
25588490,WOMEN,99,8,8.08081,no
2147483647,OLD,72,11,15.2778,yes
14156602,OLD,99,9,9.09091,yes
76361369,animals,92,2,2.17391,no
634953567,OLD,100,4,4,no
45887100,OLD,100,5,5,no
37251693,OLD,100,2,2,no
544547276,OLD,100,7,7,no
2147483647,OLD,100,16,16,yes
161050943,WOMEN,92,5,5.43478,no
794965532,OLD,91,5,5.49451,no
2147483647,OLD,96,11,11.4583,yes
293883984,HEALTH,13,1,7.69231,yes
348779463,WOMEN,98,9,9.18367,no
2147483647,WOMEN,96,5,5.20833,no
2147483647,OLD,98,7,7.14286,no
725647766,OLD,66,6,9.09091,yes
1019727619,HEALTH,50,1,2,no
21542816,WOMEN,93,5,5.37634,no
62542252,animals,87,6,6.89655,no
25242755,OLD,100,2,2,no
27011161,animals,100,5,5,no
417478363,OLD,80,9,11.25,yes
2147483647,OLD,94,6,6.38298,no
2147483647,WOMEN,100,4,4,no
547197000,OLD,98,3,3.06122,no
1423118240,WOMEN,76,2,2.63158,no
2147483647,animals,86,8,9.30233,no
283075002,animals,94,12,12.766,yes
102984246,HEALTH,30,4,13.3333,yes
144907471,WOMEN,87,9,10.3448,yes
2147483647,animals,87,8,9.1954,no
190850586,animals,99,6,6.06061,no
2147483647,animals,96,6,6.25,no
77211624,WOMEN,58,8,13.7931,yes
65803294,animals,100,10,10,yes
1945512134,OLD,94,6,6.38298,no
2147483647,OLD,84,6,7.14286,no
2147483647,WOMEN,91,7,7.69231,no
353153262,OLD,99,7,7.07071,no
579493372,OLD,91,2,2.1978,no
380199017,OLD,90,3,3.33333,no
2147483647,OLD,94,6,6.38298,no
2147483647,animals,95,6,6.31579,no
2147483647,animals,33,1,3.0303,no
2147483647,WOMEN,88,22,25,yes
317799620,OLD,95,11,11.5789,yes
2147483647,WOMEN,100,4,4,no
257011072,OLD,99,5,5.05051,no
853564148,WOMEN,57,3,5.26316,no
258452980,OLD,83,6,7.22892,no
576204076,animals,100,7,7,no
1611886321,WOMEN,98,5,5.10204,no
2147483647,OLD,95,6,6.31579,no
2147483647,WOMEN,78,28,35.8974,yes
2147483647,OLD,99,4,4.0404,no
1005592459,OLD,97,3,3.09278,no
102972154,animals,100,18,18,yes
381450954,WOMEN,89,4,4.49438,no
2147483647,WOMEN,100,5,5,no
2147483647,OLD,198,7,3.53535,no
2147483647,WOMEN,198,7,3.53535,no
2147483647,OLD,95,2,2.10526,no
52287103,OLD,97,9,9.27835,yes
2147483647,WOMEN,100,5,5,no
757345172,OLD,93,3,3.22581,no
177132741,OLD,31,3,9.67742,yes
2147483647,HEALTH,100,6,6,no
324464398,WOMEN,86,3,3.48837,no
219062299,OLD,66,2,3.0303,no
2147483647,OLD,85,7,8.23529,yes
2147483647,WOMEN,93,4,4.30107,no
181814953,CHILD,98,5,5.10204,no
158613633,HEALTH,82,3,3.65854,no
2147483647,WOMEN,90,1,1.11111,no
1861997281,animals,96,5,5.20833,no
855214861,animals,100,3,3,no
2147483647,WOMEN,97,10,10.3093,yes
469755050,OLD,80,7,8.75,yes
2147483647,animals,192,8,4.16667,no
2147483647,WOMEN,192,9,4.6875,no
365361846,OLD,96,4,4.16667,no
233451963,HEALTH,100,1,1,no
2147483647,WOMEN,92,11,11.9565,yes
342216721,OLD,45,2,4.44444,no
2147483647,OLD,128,8,6.25,no
2147483647,WOMEN,95,4,4.21053,no
341855313,WOMEN,84,12,14.2857,yes
2147483647,OLD,100,1,1,no
2147483647,WOMEN,87,3,3.44828,no
1028549869,OLD,98,12,12.2449,yes
367091204,WOMEN,100,8,8,no
228177259,OLD,80,2,2.5,no
174686737,CHILD,90,4,4.44444,no
2147483647,WOMEN,47,1,2.12766,no
2147483647,OLD,200,2,1,no
2147483647,WOMEN,72,2,2.77778,no
168197635,OLD,100,7,7,no
1034417863,animals,100,6,6,no
1217213948,WOMEN,92,2,2.17391,no
2147483647,OLD,60,1,1.66667,no
101850427,animals,186,8,4.30107,no
101850427,OLD,186,8,4.30107,no
371565363,WOMEN,91,4,4.3956,no
2147483647,animals,72,3,4.16667,no
159504275,WOMEN,93,9,9.67742,yes
2147483647,OLD,95,7,7.36842,no
2147483647,animals,24,1,4.16667,no
977028438,animals,100,3,3,no
351158701,animals,21,1,4.7619,no
2147483647,OLD,28,2,7.14286,no
2147483647,WOMEN,77,6,7.79221,no
398303533,WOMEN,100,4,4,no
96440540,WOMEN,73,10,13.6986,yes
171725391,animals,87,5,5.74713,no
42010344,OLD,46,2,4.34783,no
2147483647,animals,97,7,7.2165,no
1686397562,OLD,92,2,2.17391,no
970891032,WOMEN,97,4,4.12371,no
1272256760,animals,100,17,17,yes
2147483647,OLD,97,3,3.09278,no
2147483647,WOMEN,1,1,100,yes
1653547458,WOMEN,100,13,13,yes
452794540,WOMEN,74,2,2.7027,no
260562961,OLD,84,4,4.7619,no
271611251,WOMEN,100,2,2,no
2147483647,animals,99,5,5.05051,no
1021188235,OLD,95,4,4.21053,no
2147483647,OLD,94,7,7.44681,no
2147483647,WOMEN,100,7,7,no
2147483647,animals,86,8,9.30233,no
2147483647,OLD,96,7,7.29167,no
1622980218,OLD,39,4,10.2564,yes
2147483647,HEALTH,99,4,4.0404,no
2147483647,OLD,93,2,2.15054,no
241561541,animals,200,7,3.5,no
241561541,OLD,200,7,3.5,no
483009293,OLD,92,13,14.1304,yes
2147483647,OLD,89,14,15.7303,yes
2147483647,WOMEN,89,1,1.1236,no
1922143758,OLD,63,7,11.1111,yes
2147483647,OLD,99,3,3.0303,no
457566485,OLD,95,12,12.6316,yes
2147483647,WOMEN,96,1,1.04167,no
2147483647,OLD,91,11,12.0879,yes
49267986,WOMEN,76,3,3.94737,no
2147483647,animals,91,1,1.0989,no
2147483647,OLD,100,3,3,no
23444554,WOMEN,71,11,15.493,yes
707484542,WOMEN,98,10,10.2041,yes
2147483647,animals,97,43,44.3299,yes
373006503,OLD,100,9,9,yes
2147483647,WOMEN,100,13,13,yes
2147483647,OLD,192,8,4.16667,no
2147483647,OLD,100,2,2,no
227677337,OLD,85,6,7.05882,no
2147483647,CHILD,100,14,14,yes
2147483647,OLD,97,3,3.09278,no
2147483647,OLD,100,8,8,yes
318751343,animals,59,5,8.47458,no
261779323,WOMEN,95,8,8.42105,no
2147483647,WOMEN,34,5,14.7059,yes
807584826,OLD,100,4,4,no
440779889,OLD,100,3,3,no
977232146,OLD,99,12,12.1212,yes
25920345,OLD,42,4,9.52381,yes
2147483647,HEALTH,100,6,6,no
2147483647,WOMEN,61,3,4.91803,no
108207750,WOMEN,75,5,6.66667,no
969363373,OLD,77,10,12.987,yes
2147483647,WOMEN,88,3,3.40909,no
185012965,WOMEN,39,5,12.8205,yes
588523235,OLD,100,1,1,no
222035562,animals,99,12,12.1212,yes
606623619,OLD,99,8,8.08081,yes
2147483647,animals,33,2,6.06061,no
118442594,HEALTH,97,1,1.03093,no
45732520,OLD,80,4,5,no
1429188582,OLD,53,1,1.88679,no
1170807030,WOMEN,92,3,3.26087,no
2147483647,animals,92,12,13.0435,yes
133599912,animals,94,11,11.7021,yes
123228047,WOMEN,97,8,8.24742,no
2147483647,animals,99,2,2.0202,no
2147483647,WOMEN,98,2,2.04082,no
470231552,animals,92,19,20.6522,yes
2147483647,WOMEN,99,11,11.1111,yes
1571535756,animals,100,3,3,no
147589629,OLD,98,10,10.2041,yes
2147483647,animals,100,4,4,no
2147483647,OLD,98,5,5.10204,no
20013005,OLD,81,3,3.7037,no
1153713116,animals,92,8,8.69565,no
372595948,animals,100,5,5,no
2147483647,OLD,98,6,6.12245,no
1580069946,WOMEN,98,5,5.10204,no
62619074,WOMEN,97,17,17.5258,yes
2147483647,OLD,64,1,1.5625,no
2147483647,HEALTH,100,7,7,no
354270313,animals,94,6,6.38298,no
2147483647,HEALTH,100,1,1,no
2147483647,OLD,94,5,5.31915,no
2147483647,OLD,100,4,4,no
2147483647,OLD,85,4,4.70588,no
1220901662,animals,79,12,15.1899,yes
291731552,OLD,97,3,3.09278,no
27681358,OLD,86,6,6.97674,no
2147483647,animals,99,4,4.0404,no
103903014,WOMEN,94,14,14.8936,yes
2147483647,OLD,100,4,4,no
2147483647,WOMEN,99,5,5.05051,no
595741042,WOMEN,70,6,8.57143,no
2147483647,OLD,90,10,11.1111,yes
211448847,OLD,31,1,3.22581,no
2147483647,OLD,97,31,31.9588,yes
375936112,OLD,41,2,4.87805,no
23789795,animals,36,1,2.77778,no
2147483647,OLD,91,9,9.89011,yes
2147483647,WOMEN,62,9,14.5161,yes
1018060777,OLD,96,5,5.20833,no
866941982,OLD,97,6,6.18557,no
2147483647,WOMEN,99,15,15.1515,yes
2147483647,OLD,63,10,15.873,yes
53779114,WOMEN,35,1,2.85714,no
88104586,WOMEN,93,10,10.7527,yes
1167694766,HEALTH,98,6,6.12245,no
1870295287,HEALTH,100,6,6,no
1166631914,animals,96,7,7.29167,no
2147483647,HEALTH,99,4,4.0404,no
1129270723,animals,84,2,2.38095,no
201214043,WOMEN,49,4,8.16327,no
966841500,WOMEN,100,1,1,no
350431529,animals,96,7,7.29167,no
29917096,WOMEN,96,9,9.375,yes
244211904,HEALTH,97,27,27.8351,yes
1082826210,OLD,92,5,5.43478,no
295908406,WOMEN,87,7,8.04598,no
2147483647,CHILD,100,7,7,no
228624024,animals,198,14,7.07071,no
2147483647,WOMEN,100,7,7,no
626830070,animals,300,22,7.33333,no
626830070,WOMEN,300,11,3.66667,no
2147483647,WOMEN,100,10,10,yes
2147483647,OLD,52,5,9.61539,yes
1269804157,CHILD,98,20,20.4082,yes
187937588,OLD,67,5,7.46269,no
2147483647,OLD,100,5,5,no
434013076,OLD,100,11,11,yes
1528692787,WOMEN,89,5,5.61798,no
517876210,WOMEN,64,6,9.375,yes
309272746,OLD,99,19,19.1919,yes
2147483647,OLD,85,5,5.88235,no
200998116,OLD,174,2,1.14943,no
2147483647,OLD,100,7,7,no
25936696,OLD,84,7,8.33333,yes
404755385,CHILD,88,10,11.3636,yes
431023014,WOMEN,97,8,8.24742,no
1702338692,OLD,100,7,7,no
86496641,OLD,91,8,8.79121,yes
54846560,OLD,74,5,6.75676,no
2147483647,WOMEN,100,12,12,yes
14120830,OLD,84,1,1.19048,no
328566566,OLD,100,2,2,no
2147483647,WOMEN,81,5,6.17284,no
73891096,OLD,100,9,9,yes
2147483647,OLD,95,4,4.21053,no
218948831,WOMEN,92,9,9.78261,yes
81749584,WOMEN,94,7,7.44681,no
145095070,WOMEN,85,15,17.6471,yes
2147483647,animals,96,1,1.04167,no
1415153274,OLD,82,5,6.09756,no
2147483647,OLD,200,14,7,no
469797004,animals,98,7,7.14286,no
874801201,WOMEN,99,6,6.06061,no
2147483647,WOMEN,79,5,6.32911,no
20193121,OLD,98,8,8.16327,yes
226723992,WOMEN,88,4,4.54545,no
2147483647,CHILD,92,7,7.6087,no
1267465014,WOMEN,93,13,13.9785,yes
2147483647,OLD,100,6,6,no
2147483647,WOMEN,67,8,11.9403,yes
2147483647,OLD,71,3,4.22535,no
2147483647,WOMEN,98,9,9.18367,no
2147483647,WOMEN,100,3,3,no
350838755,CHILD,95,9,9.47368,yes
212996094,OLD,88,10,11.3636,yes
113530529,WOMEN,99,9,9.09091,no
2147483647,OLD,96,4,4.16667,no
289183771,OLD,73,2,2.73973,no
2147483647,OLD,191,21,10.9948,yes
335499722,WOMEN,95,9,9.47368,yes
736004250,WOMEN,97,11,11.3402,yes
106676573,OLD,98,8,8.16327,yes
191747207,OLD,174,12,6.89655,no
23177212,animals,89,5,5.61798,no
171750969,OLD,100,8,8,yes
2147483647,WOMEN,100,6,6,no
117683909,CHILD,99,5,5.05051,no
2147483647,OLD,91,3,3.2967,no
2147483647,WOMEN,78,6,7.69231,no
2147483647,OLD,99,1,1.0101,no
2147483647,animals,95,7,7.36842,no
2147483647,OLD,100,10,10,yes
331706268,CHILD,182,2,1.0989,no
2147483647,animals,98,12,12.2449,yes
1549710590,OLD,94,2,2.12766,no
2147483647,animals,69,5,7.24638,no
2147483647,animals,94,6,6.38298,no
468591946,animals,94,20,21.2766,yes
1363178460,OLD,85,2,2.35294,no
474910626,HEALTH,86,4,4.65116,no
2147483647,OLD,48,1,2.08333,no
832016983,WOMEN,94,8,8.51064,no
188760974,WOMEN,79,4,5.06329,no
2147483647,WOMEN,39,6,15.3846,yes
35518855,OLD,97,42,43.299,yes
2147483647,WOMEN,48,3,6.25,no
307184037,OLD,90,3,3.33333,no
636215696,WOMEN,97,3,3.09278,no
183608327,OLD,77,6,7.79221,no
1116887586,HEALTH,75,2,2.66667,no
1532960838,OLD,53,4,7.54717,no
269983273,WOMEN,98,9,9.18367,no
80603638,CHILD,100,5,5,no
1702602841,OLD,100,7,7,no
427800838,OLD,97,12,12.3711,yes
628704452,OLD,100,4,4,no
567405245,OLD,42,2,4.7619,no
104290971,OLD,100,3,3,no
1442055979,OLD,200,13,6.5,no
1442055979,WOMEN,200,15,7.5,no
38567756,WOMEN,100,5,5,no
70309675,OLD,95,5,5.26316,no
2147483647,OLD,88,3,3.40909,no
841981478,WOMEN,98,10,10.2041,yes
2147483647,WOMEN,57,9,15.7895,yes
499423588,OLD,85,2,2.35294,no
2147483647,WOMEN,100,12,12,yes
31556023,OLD,82,9,10.9756,yes
231045082,OLD,77,1,1.2987,no
80106543,HEALTH,100,3,3,no
85850927,animals,57,13,22.807,yes
2147483647,HEALTH,99,5,5.05051,no
551626824,WOMEN,95,22,23.1579,yes
2147483647,animals,97,1,1.03093,no
2147483647,WOMEN,98,10,10.2041,yes
2147483647,OLD,95,3,3.15789,no
255754224,WOMEN,83,12,14.4578,yes
2147483647,WOMEN,99,11,11.1111,yes
2147483647,animals,99,10,10.101,yes
2147483647,animals,66,3,4.54545,no
163232007,animals,44,4,9.09091,no
350047207,WOMEN,95,7,7.36842,no
55981046,WOMEN,89,7,7.86517,no
478197603,OLD,74,4,5.40541,no
463352991,OLD,93,3,3.22581,no
2147483647,OLD,86,2,2.32558,no
2147483647,OLD,96,3,3.125,no
2147483647,WOMEN,99,7,7.07071,no
431656464,OLD,100,6,6,no
70601683,animals,100,9,9,no
1976714316,OLD,61,3,4.91803,no
2147483647,WOMEN,93,8,8.60215,no
2147483647,animals,100,11,11,yes
2147483647,WOMEN,99,10,10.101,yes
2147483647,OLD,100,5,5,no
2147483647,OLD,97,6,6.18557,no
1012329853,WOMEN,99,9,9.09091,no
333862086,animals,98,6,6.12245,no
2147483647,animals,126,6,4.7619,no
2147483647,WOMEN,126,5,3.96825,no
438357664,OLD,66,5,7.57576,no
205531045,OLD,90,6,6.66667,no
2147483647,WOMEN,92,4,4.34783,no
320041050,HEALTH,93,12,12.9032,yes
39860645,WOMEN,94,13,13.8298,yes
363242739,animals,79,4,5.06329,no
745364468,OLD,99,1,1.0101,no
32169599,OLD,92,10,10.8696,yes
465996600,WOMEN,93,2,2.15054,no
332259447,OLD,100,2,2,no
521779202,animals,76,5,6.57895,no
67999301,OLD,91,9,9.89011,yes
296505265,animals,55,5,9.09091,no
247348786,WOMEN,51,4,7.84314,no
131188355,animals,100,10,10,yes
1957912531,animals,65,5,7.69231,no
2147483647,animals,44,2,4.54545,no
2147483647,OLD,86,9,10.4651,yes
183594722,OLD,92,6,6.52174,no
2147483647,WOMEN,85,7,8.23529,no
64906268,HEALTH,77,9,11.6883,yes
2147483647,WOMEN,50,4,8,no
348053850,OLD,78,1,1.28205,no
2147483647,WOMEN,100,7,7,no
332063391,WOMEN,77,6,7.79221,no
2147483647,animals,94,8,8.51064,no
2147483647,animals,491,18,3.66599,no
2147483647,OLD,491,9,1.83299,no
2147483647,WOMEN,491,9,1.83299,no
2147483647,animals,98,5,5.10204,no
2147483647,OLD,96,2,2.08333,no
247240645,animals,87,8,9.1954,no
14215944,OLD,85,10,11.7647,yes
1646844787,WOMEN,91,5,5.49451,no
2147483647,CHILD,100,5,5,no
18298292,OLD,80,8,10,yes
2147483647,OLD,90,8,8.88889,yes
2147483647,HEALTH,90,3,3.33333,no
80258865,HEALTH,100,7,7,no
2147483647,WOMEN,100,14,14,yes
607349254,OLD,90,1,1.11111,no
18182794,WOMEN,79,6,7.59494,no
866227922,OLD,100,9,9,yes
518329289,OLD,97,3,3.09278,no
321168466,WOMEN,95,5,5.26316,no
455992362,WOMEN,120,18,15,yes
1658244800,OLD,100,10,10,yes
23197499,CHILD,89,7,7.86517,no
2147483647,WOMEN,100,12,12,yes
20812098,WOMEN,84,10,11.9048,yes
2147483647,OLD,100,5,5,no
2147483647,OLD,7,2,28.5714,yes
2147483647,OLD,100,2,2,no
2147483647,WOMEN,100,9,9,no
2147483647,animals,76,8,10.5263,yes
45652407,OLD,74,2,2.7027,no
32986068,WOMEN,55,6,10.9091,yes
2147483647,animals,192,20,10.4167,yes
2147483647,WOMEN,97,11,11.3402,yes
2147483647,animals,95,7,7.36842,no
555424629,OLD,100,10,10,yes
372596151,WOMEN,70,2,2.85714,no
2147483647,WOMEN,100,3,3,no
2147483647,WOMEN,30,1,3.33333,no
2147483647,OLD,97,13,13.4021,yes
2147483647,WOMEN,99,5,5.05051,no
2147483647,WOMEN,100,4,4,no
269251929,WOMEN,96,5,5.20833,no
245516912,OLD,64,1,1.5625,no
413987112,CHILD,75,3,4,no
2147483647,animals,100,5,5,no
2147483647,WOMEN,24,4,16.6667,yes
614481428,WOMEN,100,11,11,yes
129068349,animals,81,6,7.40741,no
375811857,WOMEN,100,4,4,no
2147483647,animals,95,5,5.26316,no
972487879,OLD,93,9,9.67742,yes
54011900,animals,98,4,4.08163,no
2147483647,OLD,180,6,3.33333,no
2147483647,OLD,100,16,16,yes
1306992120,animals,100,28,28,yes
2147483647,HEALTH,88,2,2.27273,no
2147483647,OLD,55,2,3.63636,no
514983753,OLD,99,1,1.0101,no
191236750,OLD,100,4,4,no
2147483647,WOMEN,79,2,2.53165,no
184095604,OLD,91,3,3.2967,no
2147483647,OLD,100,15,15,yes
24642198,OLD,100,1,1,no
2147483647,OLD,100,7,7,no
2147483647,WOMEN,100,5,5,no
2147483647,animals,15,2,13.3333,yes
196073553,animals,93,12,12.9032,yes
1925117760,WOMEN,95,9,9.47368,yes
1975765326,OLD,94,13,13.8298,yes
1321399225,WOMEN,99,5,5.05051,no
949692829,OLD,89,5,5.61798,no
162992610,WOMEN,95,5,5.26316,no
2147483647,WOMEN,96,6,6.25,no
722482310,OLD,100,1,1,no
902678191,WOMEN,40,3,7.5,no
2147483647,OLD,22,4,18.1818,yes
2147483647,OLD,65,3,4.61538,no
2147483647,CHILD,65,3,4.61538,no
470373047,OLD,69,1,1.44928,no
752383464,WOMEN,100,10,10,yes
2147483647,OLD,100,6,6,no
359652561,OLD,100,8,8,yes
360985915,OLD,100,3,3,no
2147483647,animals,92,3,3.26087,no
2147483647,WOMEN,96,4,4.16667,no
2147483647,OLD,63,3,4.7619,no
2147483647,WOMEN,100,7,7,no
22209170,OLD,100,3,3,no
2147483647,OLD,100,4,4,no
2147483647,WOMEN,13,12,92.3077,yes
2147483647,WOMEN,100,8,8,no
1050715668,WOMEN,95,11,11.5789,yes
25383061,animals,100,1,1,no
2147483647,animals,192,22,11.4583,yes
2147483647,OLD,92,7,7.6087,no
2147483647,WOMEN,37,5,13.5135,yes
364995284,OLD,99,6,6.06061,no
2147483647,OLD,63,3,4.7619,no
52189527,animals,99,2,2.0202,no
924054085,OLD,71,1,1.40845,no
364678832,OLD,92,6,6.52174,no
1398430520,WOMEN,83,7,8.43373,no
2147483647,OLD,82,9,10.9756,yes
1377277052,OLD,100,9,9,yes
2147483647,OLD,94,5,5.31915,no
2147483647,WOMEN,100,17,17,yes
1646217288,WOMEN,82,18,21.9512,yes
2147483647,OLD,99,9,9.09091,yes
34823393,OLD,87,3,3.44828,no
2147483647,animals,72,2,2.77778,no
305194971,HEALTH,95,10,10.5263,yes
2147483647,WOMEN,93,5,5.37634,no
2147483647,OLD,98,30,30.6122,yes
1000153052,animals,98,13,13.2653,yes
1489192226,OLD,87,5,5.74713,no
2147483647,WOMEN,100,5,5,no
2147483647,WOMEN,94,16,17.0213,yes
310855587,OLD,100,3,3,no
27355335,OLD,35,7,20,yes
2147483647,OLD,200,3,1.5,no
2147483647,OLD,100,16,16,yes
80096994,HEALTH,97,10,10.3093,yes
27844479,OLD,100,5,5,no
2147483647,WOMEN,96,2,2.08333,no
40946528,OLD,99,4,4.0404,no
245630239,WOMEN,88,5,5.68182,no
2147483647,animals,96,8,8.33333,no
1419574142,WOMEN,82,4,4.87805,no
312607304,OLD,100,8,8,yes
909192217,OLD,84,7,8.33333,yes
234206194,WOMEN,100,11,11,yes
119470516,WOMEN,73,8,10.9589,yes
2147483647,OLD,99,6,6.06061,no
2147483647,OLD,18,3,16.6667,yes
2147483647,OLD,92,4,4.34783,no
2147483647,OLD,87,5,5.74713,no
2147483647,animals,60,1,1.66667,no
2147483647,OLD,82,1,1.21951,no
989518236,WOMEN,90,5,5.55556,no
2147483647,WOMEN,96,17,17.7083,yes
421574793,OLD,97,2,2.06186,no
593723934,OLD,99,2,2.0202,no
229878846,OLD,93,15,16.129,yes
238952248,HEALTH,68,2,2.94118,no
354135086,WOMEN,89,6,6.74157,no
33573009,HEALTH,60,1,1.66667,no
329681844,WOMEN,44,5,11.3636,yes
2147483647,WOMEN,90,9,10,yes
44582648,HEALTH,95,5,5.26316,no
2147483647,animals,82,13,15.8537,yes
276243594,OLD,100,4,4,no
860747010,OLD,97,11,11.3402,yes
1061127139,WOMEN,69,4,5.7971,no
2147483647,OLD,100,4,4,no
39666758,OLD,99,9,9.09091,yes
17024363,WOMEN,78,1,1.28205,no
498721405,OLD,97,18,18.5567,yes
1949577378,OLD,72,3,4.16667,no
2147483647,OLD,100,1,1,no
2147483647,OLD,86,2,2.32558,no
2147483647,OLD,100,2,2,no
242684770,animals,59,13,22.0339,yes
2147483647,HEALTH,81,2,2.46914,no
2147483647,HEALTH,98,4,4.08163,no
287506873,OLD,96,4,4.16667,no
55457727,HEALTH,90,4,4.44444,no
2147483647,WOMEN,92,6,6.52174,no
2147483647,OLD,94,4,4.25532,no
636510769,OLD,89,1,1.1236,no
2147483647,CHILD,43,4,9.30233,yes
141738563,OLD,89,8,8.98876,yes
2147483647,OLD,93,7,7.52688,no
1536597056,animals,91,13,14.2857,yes
906004459,HEALTH,76,10,13.1579,yes
2147483647,OLD,180,30,16.6667,yes
133893449,OLD,80,7,8.75,yes
298707287,OLD,69,5,7.24638,no
2147483647,OLD,98,7,7.14286,no
24065221,animals,77,4,5.19481,no
2147483647,animals,99,9,9.09091,no
91911675,OLD,63,2,3.1746,no
2147483647,HEALTH,100,3,3,no
39393801,HEALTH,92,4,4.34783,no
2147483647,animals,100,1,1,no
317785359,WOMEN,59,2,3.38983,no
262029589,WOMEN,97,16,16.4948,yes
401369949,OLD,74,3,4.05405,no
583979659,HEALTH,95,3,3.15789,no
2147483647,WOMEN,100,9,9,no
2147483647,OLD,90,4,4.44444,no
1163326968,OLD,98,14,14.2857,yes
523212139,HEALTH,95,9,9.47368,yes
2147483647,OLD,100,4,4,no
105933699,OLD,88,3,3.40909,no
2147483647,HEALTH,99,15,15.1515,yes
732543181,WOMEN,98,16,16.3265,yes
2147483647,OLD,91,5,5.49451,no
1128436346,OLD,99,3,3.0303,no
64516435,WOMEN,53,3,5.66038,no
2147483647,OLD,100,12,12,yes
103943200,WOMEN,100,10,10,yes
2147483647,animals,100,2,2,no
274207288,OLD,92,11,11.9565,yes
123672814,HEALTH,75,6,8,yes
90283370,WOMEN,99,5,5.05051,no
732231972,OLD,91,8,8.79121,yes
2147483647,OLD,79,2,2.53165,no
219725415,OLD,85,5,5.88235,no
717597669,OLD,81,6,7.40741,no
2147483647,WOMEN,98,10,10.2041,yes
2147483647,animals,99,6,6.06061,no
1262931398,WOMEN,100,16,16,yes
2147483647,OLD,100,4,4,no
2147483647,animals,70,3,4.28571,no
1947900744,OLD,90,9,10,yes
2147483647,OLD,98,8,8.16327,yes
2147483647,OLD,99,4,4.0404,no
1212092990,WOMEN,92,4,4.34783,no
114780476,HEALTH,100,11,11,yes
